SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SRTRANSFIN, Z3, 28-May-2021,1005.01,1020,1025,1020,1024.65,1024.4,1024.41,215,2.2,9,215,100
SRTRANSFIN, Z9, 28-May-2021,1100,1070.3,1070.3,1070.3,1070.3,1070.3,1070.3,200,2.14,1,200,100
SRTRANSFIN, ZC, 28-May-2021,1200,1203.01,1203.06,1203,1203,1203.04,1203.02,200,2.41,7,200,100
SRTRANSFIN, ZD, 28-May-2021,1000,1010,1010,1010,1010,1010,1010,40,0.4,3,40,100
SRTRANSFIN, ZG, 28-May-2021,1030,1038.9,1038.9,1026,1026,1026,1032.76,21,0.22,3,11,52.38
SSWL, EQ, 28-May-2021,761.15,761.5,774.8,757,768.7,768.8,765.96,32393,248.12,5724,16423,50.7
STAR, EQ, 28-May-2021,807.75,815.1,818.35,790.9,796,794.85,804.84,675465,5436.44,26072,307745,45.56
STARCEMENT, EQ, 28-May-2021,113.85,114,114.45,110,110.6,110.6,111.81,529397,591.93,6789,219720,41.5
STARPAPER, EQ, 28-May-2021,125.9,126.7,129.95,125.1,128,127.85,127.69,329380,420.58,5876,131619,39.96
STCINDIA, EQ, 28-May-2021,90.6,93.95,93.95,88.35,88.9,88.8,90.87,63682,57.87,1139,25424,39.92
STEELCITY, EQ, 28-May-2021,39.15,39.2,39.65,38.2,38.5,38.75,38.89,22872,8.89,310,16441,71.88
STEELXIND, EQ, 28-May-2021,60.45,60.1,63.4,56.25,56.4,57.45,59.77,350314,209.38,3047,188213,53.73
STEL, EQ, 28-May-2021,89.4,92.4,92.4,85.7,87.1,87.6,88.94,13633,12.13,207,10760,78.93
STERTOOLS, EQ, 28-May-2021,205.1,206.55,209.45,201.65,202.8,202.7,204.7,16637,34.06,872,10790,64.86
STLTECH, EQ, 28-May-2021,255.65,258.75,258.8,248,250,249.6,251.91,591110,1489.06,11446,264307,44.71
STOVEKRAFT, EQ, 28-May-2021,597.75,604.7,624,590,605,603.2,605.49,326146,1974.78,24055,134620,41.28
SUBCAPCITY, BE, 28-May-2021,17.1,17.1,17.65,17.1,17.1,17.1,17.1,357,0.06,5, -, -
SUBEXLTD, EQ, 28-May-2021,59.3,59.6,60.3,57.75,57.85,57.9,58.6,6449959,3779.4,25478,3262612,50.58
SUBROS, EQ, 28-May-2021,330.35,333.9,339.85,320,323.2,321.4,328.13,34932,114.62,2428,20156,57.7
SUDARSCHEM, EQ, 28-May-2021,660.15,664.8,672,646.95,654.4,653.15,662.04,167966,1111.99,5827,82112,48.89
SUMEETINDS, BE, 28-May-2021,4.85,4.9,4.9,4.65,4.8,4.65,4.77,47963,2.29,151, -, -
SUMICHEM, EQ, 28-May-2021,321.8,316.9,323.1,312.2,315.75,313.85,317.55,637670,2024.89,12180,316744,49.67
SUMIT, EQ, 28-May-2021,11.3,11.5,11.9,11.1,11.9,11.65,11.44,31174,3.57,142,21055,67.54
SUMMITSEC, EQ, 28-May-2021,601.3,600.95,606.4,594.4,598.45,594.8,601.35,4768,28.67,238,4071,85.38
SUNCLAYLTD, EQ, 28-May-2021,3436.75,3467,3518.2,3420.4,3468,3450.75,3470.98,7984,277.12,1698,4086,51.18
SUNDARAM, EQ, 28-May-2021,1.45,1.5,1.5,1.4,1.45,1.45,1.45,707670,10.24,524,479457,67.75
SUNDARMFIN, EQ, 28-May-2021,2478.15,2482.25,2525,2463.35,2492,2496.6,2498.27,38594,964.18,5909,16635,43.1
SUNDARMHLD, EQ, 28-May-2021,70.2,70,71,70,70.5,70.45,70.57,62463,44.08,753,42436,67.94
SUNDRMBRAK, EQ, 28-May-2021,349.15,364.65,364.65,347.15,348.6,352.6,352.09,3056,10.76,199,1998,65.38
SUNDRMFAST, EQ, 28-May-2021,802.9,806.95,812.7,783.1,789.75,791.85,796.91,126620,1009.05,9503,48483,38.29
SUNFLAG, EQ, 28-May-2021,81.75,82.8,86,81.2,82.1,81.8,83.38,1057739,881.99,6873,377372,35.68
SUNPHARMA, EQ, 28-May-2021,699.5,694,694.5,666.3,672.65,669.75,674.93,28316552,191116.64,367944,13771421,48.63
SUNTECK, EQ, 28-May-2021,285.1,287.2,297.25,283.25,289.5,290.65,289.98,1576238,4570.76,27136,495417,31.43
SUNTV, EQ, 28-May-2021,541.95,544,560,539.2,545.05,546,552.48,7437940,41092.82,114045,2120480,28.51
SUPERHOUSE, EQ, 28-May-2021,161.15,163,163,150.1,150.9,150.85,154.3,103269,159.34,4231,49147,47.59
SUPERSPIN, BE, 28-May-2021,6.6,6.8,6.8,6.3,6.45,6.3,6.43,84494,5.43,98, -, -
SUPPETRO, EQ, 28-May-2021,776,767.45,770,742.55,749.4,746.1,754.92,129988,981.3,5761,85659,65.9
SUPRAJIT, EQ, 28-May-2021,266.4,266.4,271.7,263,264,264.35,266.48,108435,288.96,5229,72150,66.54
SUPREMEENG, EQ, 28-May-2021,36.45,36.45,36.45,34.65,34.65,34.65,34.88,65692,22.91,427,59459,90.51
SUPREMEIND, EQ, 28-May-2021,2267.7,2284,2284,2232,2238,2239.05,2250.95,45109,1015.38,6600,25676,56.92
SURANASOL, EQ, 28-May-2021,10.65,10.85,11.1,10.2,10.55,10.35,10.64,76451,8.13,437,50238,65.71
SURANAT&P, EQ, 28-May-2021,5.45,5.2,5.35,5.2,5.2,5.2,5.2,89820,4.67,151,71815,79.95
SURYALAXMI, BE, 28-May-2021,45.95,45,46.75,44,44.05,44.25,44.56,11061,4.93,62, -, -
SURYAROSNI, EQ, 28-May-2021,483.15,483.15,491.5,469.7,474,473.05,479.9,179144,859.71,5175,88459,49.38
SURYODAY, EQ, 28-May-2021,237.25,234.8,234.8,225,225.1,225.15,227.58,294858,671.04,9755,179980,61.04
SUTLEJTEX, EQ, 28-May-2021,48.75,49.05,49.85,48.1,48.5,48.25,48.47,106906,51.82,1103,74057,69.27
SUULD, EQ, 28-May-2021,366.55,368,384.85,368,384.85,384.85,382.34,20435,78.13,339,13067,63.94
SUVEN, EQ, 28-May-2021,94.15,94.5,97.4,93.55,94.3,94.75,95.43,647380,617.79,6603,324990,50.2
SUVENPHAR, EQ, 28-May-2021,516.05,520,526,518.65,522.7,521.5,524.17,161602,847.07,7845,104088,64.41
SUVIDHAA, EQ, 28-May-2021,22.75,23.3,23.3,22.1,22.3,22.3,22.39,84345,18.88,606,60413,71.63
SUZLON, EQ, 28-May-2021,5.75,5.8,5.85,5.65,5.7,5.7,5.73,24379852,1396,22418,13086183,53.68
SVLL, SM, 28-May-2021,91.9,76,93.95,76,92,92,88.5,4000,3.54,4,2000,50
SWANENERGY, EQ, 28-May-2021,136.1,135.3,141.45,135.15,137,136.2,137.55,261278,359.38,5987,52892,20.24
SWARAJENG, EQ, 28-May-2021,1532.35,1551,1551,1525,1530,1527.65,1532.82,6234,95.56,772,4555,73.07
SWELECTES, EQ, 28-May-2021,232.15,230.55,237.95,226.25,230.05,228.65,231.6,53333,123.52,1388,32960,61.8
SWSOLAR, EQ, 28-May-2021,231.35,232.2,236.2,228.05,229,229.65,231.15,969944,2242.06,14360,483759,49.87
SYMPHONY, EQ, 28-May-2021,1087.2,1097,1107.75,1081.15,1086.5,1086.7,1095.26,120220,1316.72,10418,47494,39.51
SYNCOM, BZ, 28-May-2021,3.35,3.5,3.5,3.4,3.5,3.5,3.5,181499,6.35,296, -, -
SYNGENE, EQ, 28-May-2021,603.8,600,606.7,584,588,588.3,591.92,661624,3916.26,20426,336825,50.91
TAINWALCHM, EQ, 28-May-2021,72.3,75.8,78.9,74.05,74.55,74.8,76.77,52957,40.66,1010,25728,48.58
TAJGVK, EQ, 28-May-2021,140.85,141.35,141.95,137.65,138.2,138.5,139.3,279154,388.85,5157,162582,58.24
TAKE, EQ, 28-May-2021,71.2,71.9,72.5,68,68.6,68.35,69.56,2916514,2028.79,16524,1668993,57.23
TALBROAUTO, EQ, 28-May-2021,233.15,230,235.45,226.45,228.9,230.05,229.35,31179,71.51,1253,23228,74.5
TANLA, EQ, 28-May-2021,927.6,934,968.8,905.1,910,917.25,940.07,252508,2373.76,12145,144138,57.08
TANTIACONS, BZ, 28-May-2021,7.75,7.5,8.1,7.4,7.4,7.4,7.42,10950,0.81,44, -, -
TARACHAND, SM, 28-May-2021,37.5,30,37,30,37,37,33.5,4000,1.34,2,2000,50
TARAPUR, BE, 28-May-2021,6.3,6.6,6.6,6.3,6.55,6.55,6.53,26688,1.74,79, -, -
TARC, EQ, 28-May-2021,30,30.4,30.7,28.4,28.75,28.75,29.35,432241,126.85,2135,303020,70.1
TARMAT, EQ, 28-May-2021,63.15,61,63,58.95,59.7,59.5,59.99,114949,68.95,1496,69214,60.21
TASTYBITE, EQ, 28-May-2021,15385.25,15397.35,15620,15270.9,15445,15353.4,15465.19,727,112.43,513,233,32.05
TATACAPHSG, N2, 28-May-2021,1036.57,1037.01,1065,1037.01,1064.84,1064.84,1060.68,65,0.69,3,60,92.31
TATACAPHSG, N4, 28-May-2021,1045.1,1046,1046,1046,1046,1046,1046,6,0.06,2,6,100
TATACAPHSG, NA, 28-May-2021,1105.5,1107,1128.9,1106,1128.9,1106.48,1106.48,302,3.34,6,300,99.34
TATACHEM, EQ, 28-May-2021,691.75,693.05,716.5,693.05,708.8,708.55,707.91,4321419,30591.67,69700,987447,22.85
TATACOFFEE, EQ, 28-May-2021,183.8,184.6,185.5,177,179.8,179.85,181.86,3470360,6311.35,24577,886397,25.54
TATACOMM, EQ, 28-May-2021,1053.65,1063,1063,1044,1049,1049.1,1051.73,210240,2211.16,8716,98415,46.81
TATACONSUM, EQ, 28-May-2021,648.55,650.5,657.7,646.3,652.75,654.95,653.43,2881977,18831.68,49334,1463117,50.77
TATAELXSI, EQ, 28-May-2021,3604.25,3640,3658,3605.2,3626.9,3629.75,3630.28,87667,3182.56,10696,38166,43.54
TATAINVEST, EQ, 28-May-2021,1058.7,1065,1069.3,1058,1059.8,1059.55,1062.99,38281,406.92,4151,20368,53.21
TATAMETALI, EQ, 28-May-2021,1072.2,1092,1122.8,1068,1069.8,1072.15,1095.75,425298,4660.21,19286,82471,19.39
TATAMOTORS, EQ, 28-May-2021,318.6,322.65,324.5,316.5,319.8,318.75,320.4,26618815,85286.4,189082,4490761,16.87
TATAMTRDVR, EQ, 28-May-2021,152.2,153.4,153.65,148.7,151.2,150.6,151.08,1813275,2739.59,14125,850626,46.91
TATAPOWER, EQ, 28-May-2021,106.35,107.2,107.5,105.1,105.6,105.35,105.88,19973552,21148.28,65330,4808337,24.07
TATASTEEL, EQ, 28-May-2021,1096.65,1131,1143.6,1097.45,1104,1103.5,1123.52,19208581,215812.2,286542,3847583,20.03
TATASTLBSL, EQ, 28-May-2021,95,96.9,101.3,96.8,97.35,97.15,98.95,14587500,14433.98,70480,6021356,41.28
TATASTLLP, EQ, 28-May-2021,919.65,936.1,950,910,916.65,915,930.87,96279,896.23,3932,49617,51.53
TBZ, EQ, 28-May-2021,77.95,79.5,79.9,76,76.15,76.4,77.72,330106,256.54,4698,150057,45.46
TCFSL, NB, 28-May-2021,1062.87,1062.85,1065,1061.55,1065,1065,1064.09,1002,10.66,14,752,75.05
TCFSL, ND, 28-May-2021,1106.96,1107.1,1109,1107.1,1109,1107.83,1107.36,156,1.73,6,156,100
TCFSL, NF, 28-May-2021,1194,1193,1193,1193,1193,1193,1193,50,0.6,4,50,100
TCFSL, NH, 28-May-2021,1080.25,1085,1085,1080.15,1080.15,1080.15,1083.17,265,2.87,3,255,96.23
TCFSL, NL, 28-May-2021,1160,1150,1150,1150,1150,1150,1150,45,0.52,2,45,100
TCI, EQ, 28-May-2021,353.65,356.95,424.35,356.95,424.35,421.7,402.99,4024108,16216.67,78352,427348,10.62
TCIDEVELOP, EQ, 28-May-2021,352.95,359.85,380,355,355,357.95,367.31,13650,50.14,1057,4013,29.4
TCIEXP, EQ, 28-May-2021,1338.9,1345,1395,1310,1322,1322.65,1354.85,71703,971.47,8554,30328,42.3
TCNSBRANDS, EQ, 28-May-2021,555.45,555,571.3,541,553.65,551.65,554.19,90925,503.9,7096,22638,24.9
TCPLPACK, EQ, 28-May-2021,469.55,470,474.95,459.95,467.25,465.1,468.06,3985,18.65,216,2613,65.57
TCS, EQ, 28-May-2021,3180,3189.5,3198,3135.65,3146.35,3143.6,3161.25,1763701,55754.93,98509,941310,53.37
TDPOWERSYS, EQ, 28-May-2021,202.2,202.05,205.2,192,195,193.75,197.01,59293,116.81,1891,43890,74.02
TEAMLEASE, EQ, 28-May-2021,3599.6,3599,3660,3536.6,3555,3554.4,3574.66,4311,154.1,1152,1711,39.69
TECHIN, BE, 28-May-2021,6.4,6.6,6.7,6.1,6.5,6.45,6.4,10096,0.65,76, -, -
TECHM, EQ, 28-May-2021,1019.8,1020,1033,1012.6,1026,1026.25,1024.2,1839013,18835.24,57871,789021,42.9
TECHNOE, EQ, 28-May-2021,329.1,333.7,339.7,325.9,326.6,328.05,333.49,116871,389.75,6163,57323,49.05
TEJASNET, EQ, 28-May-2021,177.95,179,180.9,176,176.9,176.45,177.9,258331,459.57,4602,155432,60.17
TEMBO, EQ, 28-May-2021,162.9,163.75,164.75,161,164,163.75,163.37,189553,309.68,1074,36591,19.3
TERASOFT, EQ, 28-May-2021,47.55,47.6,47.8,45.05,45.1,45.55,46.35,69341,32.14,865,49999,72.11
TEXINFRA, EQ, 28-May-2021,72.5,72.45,72.45,69.25,70.6,70.55,70.67,328908,232.44,1583,278699,84.73
TEXMOPIPES, EQ, 28-May-2021,59.6,56.65,56.65,56.65,56.65,56.65,56.65,92742,52.54,993,92742,100
TEXRAIL, EQ, 28-May-2021,30.55,30.6,31.85,30.45,30.75,30.6,31.04,1423458,441.78,4649,670406,47.1
TFCILTD, EQ, 28-May-2021,69.75,72,72,67.5,68.6,68.5,69.77,1340511,935.3,9431,658763,49.14
TFL, EQ, 28-May-2021,3.75,3.9,3.9,3.9,3.9,3.9,3.9,951,0.04,7,951,100
TGBHOTELS, BE, 28-May-2021,5.85,6,6.05,5.65,6,5.95,5.87,19922,1.17,85, -, -
THANGAMAYL, EQ, 28-May-2021,845.2,845.2,862,801,808,806.7,825.75,50378,416,5215,22234,44.13
THEINVEST, EQ, 28-May-2021,111.75,115.55,115.6,108.15,108.3,109.65,111.45,12084,13.47,281,5542,45.86
THEJO, SM, 28-May-2021,1985,2045,2045,1936.3,1962.05,1962.05,1981.12,300,5.94,3,200,66.67
THEMISMED, EQ, 28-May-2021,532.05,522.25,556.4,522.25,539,540.15,539.21,114972,619.94,6561,47789,41.57
THERMAX, EQ, 28-May-2021,1452.45,1450.5,1469.7,1434.8,1457,1452.55,1445.57,32192,465.36,4626,13873,43.09
THIRUSUGAR, BZ, 28-May-2021,6.9,7,7.2,6.6,7.15,7.15,6.85,13296,0.91,24, -, -
THOMASCOOK, EQ, 28-May-2021,61.25,59.6,60,58.2,58.2,58.2,58.46,1855375,1084.62,6675,907966,48.94
THOMASCOTT, BE, 28-May-2021,7.95,8.3,8.3,7.6,8.3,8.3,8.22,4393,0.36,20, -, -
THYROCARE, EQ, 28-May-2021,1006.7,1009,1068,1007.2,1039.7,1039.05,1044.84,797975,8337.55,32878,261803,32.81
TI, EQ, 28-May-2021,42.95,43.15,43.4,40.5,40.95,41.05,42.04,636143,267.45,4508,277859,43.68
TIDEWATER, EQ, 28-May-2021,7220.8,8300,8664.95,8164,8664.95,8664.95,8499.53,145922,12402.69,27811,42545,29.16
TIIL, EQ, 28-May-2021,393.3,393.55,398,390.1,395,395.05,394.76,15769,62.25,872,10986,69.67
TIINDIA, EQ, 28-May-2021,1160.25,1166,1185,1140,1153,1151.8,1159.04,68293,791.55,5313,34719,50.84
TIJARIA, EQ, 28-May-2021,8.55,8.95,8.95,8.15,8.15,8.3,8.47,82409,6.98,343,61709,74.88
TIL, BE, 28-May-2021,207.7,209.95,210,202,206,202.6,204.06,2420,4.94,92, -, -
TIMESGTY, EQ, 28-May-2021,50.45,52.95,52.95,48.5,48.65,49.75,51.3,25337,13,456,17806,70.28
TIMETECHNO, EQ, 28-May-2021,88.7,89.6,92.35,86.5,87.2,87.05,89.73,4971614,4460.92,36981,1741579,35.03
TIMKEN, EQ, 28-May-2021,1319.85,1331,1336.6,1319.9,1336,1331,1328.03,24860,330.15,2709,14579,58.64
TINPLATE, EQ, 28-May-2021,204.5,208.7,208.95,203.5,204.2,204.35,206.54,486464,1004.72,15767,128594,26.43
TIPSINDLTD, EQ, 28-May-2021,899.4,857.1,944.35,854.45,944.35,944.35,895.73,72239,647.07,2443,39667,54.91
TIRUMALCHM, EQ, 28-May-2021,135.95,137.45,138.85,131.7,132.8,132.75,135.48,1907263,2583.9,19991,879999,46.14
TIRUPATIFL, BE, 28-May-2021,27,26.5,28.35,25.65,28.35,28.35,28.14,13722,3.86,31, -, -
TITAN, EQ, 28-May-2021,1594.25,1595,1612.25,1570.55,1578.2,1577,1585.03,1028675,16304.85,41388,269096,26.16
TMRVL, EQ, 28-May-2021,13.05,13.65,13.7,13.65,13.7,13.7,13.7,66400,9.09,165,61137,92.07
TNPETRO, EQ, 28-May-2021,102.55,102.95,103.95,98.4,99.6,99.2,100.7,1123166,1131.03,11395,688683,61.32
TNPL, EQ, 28-May-2021,150.6,151.8,153,141,142,141.9,146.07,473677,691.9,7833,316298,66.78
TNTELE, BE, 28-May-2021,5,5,5.2,4.8,5.15,5.15,5.11,11952,0.61,66, -, -
TOKYOPLAST, EQ, 28-May-2021,93.25,95.5,96.15,88.85,89.75,89.6,91.62,96720,88.61,2774,46136,47.7
TORNTPHARM, EQ, 28-May-2021,2719.25,2735,2735,2700.15,2708.45,2714.05,2714.43,79925,2169.51,5885,18736,23.44
TORNTPOWER, EQ, 28-May-2021,429.9,430,433.25,425.25,429,429.25,429.49,804669,3455.99,10823,370045,45.99
TOTAL, EQ, 28-May-2021,42.45,42.85,43.4,41.9,42.25,42.75,42.73,11784,5.04,137,8595,72.94
TOUCHWOOD, EQ, 28-May-2021,84.3,87.25,87.5,84.05,84.6,84.7,85.8,3515,3.02,87,2449,69.67
TPLPLASTEH, EQ, 28-May-2021,268.35,266.85,269.9,252.65,258.95,257.05,261.57,31291,81.85,1470,12388,39.59
TREEHOUSE, BE, 28-May-2021,8.05,8.25,8.25,7.75,8,7.8,7.93,41413,3.28,110, -, -
TREJHARA, EQ, 28-May-2021,39.8,40.65,41,38.95,40.15,39.55,39.93,52551,20.98,414,36327,69.13
TRENT, EQ, 28-May-2021,828.1,828.4,847.35,822.65,824.65,826.6,838.02,905813,7590.85,20624,250820,27.69
TRF, EQ, 28-May-2021,108.8,109.95,112.4,103.85,111,111.45,109.66,149040,163.44,2834,65386,43.87
TRIDENT, EQ, 28-May-2021,16.55,16.65,16.65,16.2,16.3,16.25,16.43,7732579,1270.18,22928,5032098,65.08
TRIGYN, EQ, 28-May-2021,109.65,109.8,111.15,103.6,104,104.65,106.69,470917,502.4,6815,243442,51.7
TRIL, EQ, 28-May-2021,28.2,28.25,29,27,27.25,27.15,28.03,829983,232.68,3309,524484,63.19
TRITURBINE, EQ, 28-May-2021,102.3,103.25,104.4,100.5,101.3,101,102.4,240878,246.67,3614,136223,56.55
TRIVENI, EQ, 28-May-2021,141.2,142.5,145.45,140.4,141.35,141.55,143.09,690053,987.42,7872,340094,49.29
TTKHLTCARE, EQ, 28-May-2021,644.95,652.9,652.9,618,626,625.3,634.44,45979,291.71,3366,24710,53.74
TTKPRESTIG, EQ, 28-May-2021,8869.95,8869.95,8960,8500.55,8570,8609.2,8707.11,30689,2672.12,8469,5314,17.32
TTL, EQ, 28-May-2021,60.45,61.65,69.5,59.5,67.7,67.95,66.59,1058996,705.23,8412,289940,27.38
TTML, EQ, 28-May-2021,14.2,14.9,14.9,14.9,14.9,14.9,14.9,658041,98.05,951,658041,100
TV18BRDCST, EQ, 28-May-2021,43.65,44.45,44.85,41.65,42,42.4,43.09,24477094,10548.13,39718,8178843,33.41
TVSELECT, EQ, 28-May-2021,146.45,148.75,153,147.05,148.5,148.8,149.61,84856,126.95,1687,38861,45.8
TVSMOTOR, EQ, 28-May-2021,650.35,650,655.1,614.5,619.4,619.7,627.31,4857631,30472.49,69528,1134228,23.35
TVSSRICHAK, EQ, 28-May-2021,1994.4,2000.7,2030,1999.65,2014,2005.75,2017.63,12945,261.18,2139,8531,65.9
TVTODAY, EQ, 28-May-2021,354.9,354.9,354.9,305.55,313,310.05,321.88,627090,2018.46,14643,344936,55.01
TVVISION, BE, 28-May-2021,2.05,1.95,2.05,1.95,2,2,1.99,3834,0.08,13, -, -
TWL, EQ, 28-May-2021,53.9,54.3,55.6,53.25,54.1,53.85,54.37,973622,529.39,6822,347679,35.71
UBL, EQ, 28-May-2021,1298.65,1299,1304.45,1253.75,1267,1275.8,1274.19,782063,9964.93,25042,141340,18.07
UCALFUEL, EQ, 28-May-2021,161.55,162.9,166.2,161,165.5,164.75,163.68,61640,100.89,1099,40425,65.58
UCOBANK, EQ, 28-May-2021,13.15,13.65,14.05,13.45,13.5,13.55,13.68,43581102,5961.51,41450,15214003,34.91
UFLEX, EQ, 28-May-2021,442.8,444.45,446.95,431.2,435,433.25,439.24,74522,327.33,3344,40139,53.86
UFO, EQ, 28-May-2021,85.45,85.7,87.45,83.45,83.7,83.65,84.74,294321,249.4,3206,161659,54.93
UGARSUGAR, EQ, 28-May-2021,29.35,29.85,29.85,27.9,28.25,27.95,28.49,406304,115.75,2422,266994,65.71
UJAAS, EQ, 28-May-2021,2.85,2.9,2.95,2.75,2.8,2.8,2.83,1673960,47.42,1170,1037892,62
UJJIVAN, EQ, 28-May-2021,219.35,219.9,222,214.7,216.4,215.9,218.63,446206,975.55,7816,211783,47.46
UJJIVANSFB, EQ, 28-May-2021,29.95,30.1,30.4,29.9,30,29.95,30.08,2104653,633.17,6812,1113577,52.91
ULTRACEMCO, EQ, 28-May-2021,6673.25,6724,6735,6585.6,6600.55,6598.5,6657,285093,18978.65,28847,81907,28.73
UMANGDAIRY, EQ, 28-May-2021,71.6,71.6,73.9,71.5,71.75,71.95,72.72,54289,39.48,1547,28284,52.1
UMESLTD, EQ, 28-May-2021,4,4.2,4.2,4.2,4.2,4.2,4.2,7051,0.3,16,7051,100
UNICHEMLAB, EQ, 28-May-2021,361.95,358.15,364.9,356.25,360,360.9,360.65,64004,230.83,2481,38930,60.82
UNIDT, EQ, 28-May-2021,321.35,320,326,301.1,307,305.5,310.74,8599,26.72,354,5837,67.88
UNIENTER, EQ, 28-May-2021,118.2,121.3,123.8,111.05,114.95,113.25,114.82,136140,156.32,3722,51923,38.14
UNIONBANK, EQ, 28-May-2021,33.95,34.5,34.9,34.15,34.4,34.35,34.41,28013917,9640.45,35571,11127904,39.72
UNITECH, BZ, 28-May-2021,2.3,2.4,2.4,2.4,2.4,2.4,2.4,1444579,34.67,435, -, -
UNITEDTEA, EQ, 28-May-2021,332.9,339,339,322.25,333,327.65,330.13,3412,11.26,168,1346,39.45
UNIVASTU, EQ, 28-May-2021,40.25,40.4,40.8,39.5,39.5,39.8,39.73,4377,1.74,88,3676,83.98
UNIVCABLES, EQ, 28-May-2021,178.35,180.7,199.3,178.45,191.95,191.5,193.12,637399,1230.93,12095,261844,41.08
UNIVPHOTO, EQ, 28-May-2021,194,193.5,198.5,191.3,192.5,192.9,193.44,8477,16.4,277,6822,80.48
UPL, EQ, 28-May-2021,819.75,818.45,824.45,809,811.85,811.7,816.81,4829944,39451.68,73902,2215677,45.87
URJA, EQ, 28-May-2021,6.85,6.95,6.95,6.85,6.95,6.9,6.91,2655033,183.33,6320,1892480,71.28
URJAPP, X1, 28-May-2021,2.05,2.1,2.1,2,2.1,2.1,2.06,42815,0.88,98,33807,78.96
USHAMART, EQ, 28-May-2021,50.95,51.45,52.3,49.5,49.7,49.75,50.64,1523544,771.59,5905,885312,58.11
UTIAMC, EQ, 28-May-2021,749.2,760,764.85,747,757.2,761.15,756.03,309208,2337.72,11882,194118,62.78
UTIBANKETF, EQ, 28-May-2021,34.99,35.45,35.8,34.52,35,35.07,35.28,16161,5.7,179,10625,65.74
UTINEXT50, EQ, 28-May-2021,38.63,39,39.25,38.11,38.5,38.52,38.69,3233,1.25,101,2493,77.11
UTINIFTETF, EQ, 28-May-2021,1594.98,1600,1613.4,1599.95,1609.25,1609.25,1603.36,1093,17.52,60,1033,94.51
UTISENSETF, EQ, 28-May-2021,532,542.65,542.65,530.9,532.53,532.67,532.37,698,3.72,57,567,81.23
UTISXN50, EQ, 28-May-2021,43.34,43.1,43.99,43,43,43.17,43.35,603,0.26,48,363,60.2
UTTAMSTL, EQ, 28-May-2021,7.9,7.95,8.15,7.6,7.8,7.8,7.82,824170,64.48,805,462885,56.16
UTTAMSUGAR, EQ, 28-May-2021,145.75,146.1,147.8,141.85,142.9,143.05,145.31,77262,112.27,1647,39405,51
V2RETAIL, EQ, 28-May-2021,122.4,123.95,123.95,116.5,120.8,119.55,119.07,49460,58.89,1046,31938,64.57
VADILALIND, EQ, 28-May-2021,1027.05,1023.9,1030,1010.3,1015,1014.3,1019.69,11940,121.75,2806,4866,40.75
VAIBHAVGBL, EQ, 28-May-2021,854.15,869,889,841,851.85,847.85,865.64,168898,1462.06,12468,86532,51.23
VAISHALI, EQ, 28-May-2021,37.25,37.7,37.7,36.5,36.55,36.65,36.8,25785,9.49,379,19821,76.87
VAKRANGEE, EQ, 28-May-2021,42.65,40.55,40.55,40.55,40.55,40.55,40.55,755485,306.35,4221,755485,100
VALIANTORG, EQ, 28-May-2021,1583.5,1575,1590.5,1488,1493,1498.6,1540.68,132846,2046.73,7938,81661,61.47
VARDHACRLC, EQ, 28-May-2021,43.5,44.1,44.1,41.7,42.65,42.5,42.9,93640,40.17,667,72053,76.95
VARDMNPOLY, EQ, 28-May-2021,18.9,19,19.5,18.5,18.65,18.6,18.74,35054,6.57,374,28884,82.4
VARROC, EQ, 28-May-2021,414.85,418.95,421.95,408.6,408.8,410.45,413.25,122600,506.64,9058,63880,52.1
VASA, SM, 28-May-2021,5.55,5.8,5.8,5.8,5.8,5.8,5.8,4000,0.23,1,4000,100
VASCONEQ, EQ, 28-May-2021,18.45,18.85,18.85,17.15,17.3,17.35,17.89,464910,83.16,1280,304778,65.56
VASWANI, EQ, 28-May-2021,14.2,14.65,14.9,13.65,13.9,14.05,14.45,74557,10.77,432,54004,72.43
VBL, EQ, 28-May-2021,1017.35,1017.9,1024.4,1002.5,1009.85,1007.55,1014.31,211715,2147.46,15490,119915,56.64
VCL, SM, 28-May-2021,46,47.9,47.9,46.5,47.9,47.9,47.62,15000,7.14,5,9000,60
VEDL, EQ, 28-May-2021,267.7,273.9,275,263.75,267.3,266.25,270.97,10107966,27389.07,57245,2723650,26.95
VENKEYS, EQ, 28-May-2021,2289.3,2298.4,2492,2298.4,2362,2359.45,2419.2,434102,10501.81,40518,93794,21.61
VENUSREM, EQ, 28-May-2021,325.3,324.1,331,322.25,323,324.8,325.61,45305,147.52,1515,29101,64.23
VERTOZ, EQ, 28-May-2021,235.6,237.85,237.85,225,225.1,225.8,228.3,361607,825.55,9147,188080,52.01
VESUVIUS, EQ, 28-May-2021,1036.6,1049,1049,1001,1011,1009.2,1013.18,16440,166.57,1373,10355,62.99
VETO, EQ, 28-May-2021,125.8,123.2,129.95,123.2,127,126.65,126.66,22449,28.43,742,8115,36.15
VGUARD, EQ, 28-May-2021,262.7,266.35,274.9,262,274.05,269.85,267.68,3105831,8313.73,40010,947187,30.5
VHL, EQ, 28-May-2021,2478.6,2524,2550,2475.05,2500,2500.1,2506.97,1990,49.89,297,1534,77.09
